transaction_id,customer_id,amount,currency,timestamp,counterparty_id,transaction_type,channel
TXN_00000296,CUST_00260,72.92,EUR,2024-03-07 00:41:00,CP_0098,card,online
TXN_00000297,CUST_00009,502.95,USD,2024-02-25 15:02:00,CP_0155,ach,online
TXN_00000298,CUST_00111,20311.18,USD,2024-05-15 01:49:00,CP_0014,wire,branch
TXN_00000299,CUST_00436,2723.36,USD,2024-11-06 19:17:00,CP_0056,card,online
TXN_00000300,CUST_00185,28.95,EUR,2024-03-20 19:14:00,CP_0154,atm,branch
TXN_00000301,CUST_00468,58.67,USD,2024-03-13 08:35:00,CP_0188,wire,online
TXN_00000302,CUST_00019,1054.66,USD,2024-10-16 04:41:00,CP_0055,check,atm
TXN_00000303,CUST_00375,88.96,USD,2024-01-12 03:09:00,CP_0082,card,mobile
TXN_00000304,CUST_00187,146.34,USD,2024-11-03 15:51:00,CP_0109,check,branch
TXN_00000305,CUST_00313,2048.41,USD,2024-04-08 03:30:00,CP_0176,atm,atm
TXN_00000306,CUST_00349,35.39,EUR,2024-05-05 22:40:00,CP_0047,card,online
TXN_00000307,CUST_00117,3.55,USD,2024-10-31 11:49:00,CP_0004,check,atm
TXN_00000308,CUST_00046,94.35,USD,2024-10-10 02:48:00,CP_0090,atm,online
TXN_00000309,CUST_00499,21.78,USD,2024-02-02 12:50:00,CP_0107,wire,branch
TXN_00000310,CUST_00253,4270.92,USD,2024-01-17 04:04:00,CP_0147,ach,mobile
TXN_00000311,CUST_00301,645.35,USD,2024-07-06 14:23:00,CP_0165,check,online
TXN_00000312,CUST_00404,14.3,EUR,2024-04-21 09:01:00,CP_0039,ach,mobile
TXN_00000313,CUST_00128,0.47,EUR,2024-12-17 03:39:00,CP_0108,check,online
TXN_00000314,CUST_00030,4724.67,USD,2024-09-10 18:46:00,CP_0163,check,branch
TXN_00000315,CUST_00119,754.39,EUR,2024-12-26 15:49:00,CP_0106,wire,online
TXN_00000316,CUST_00069,2223.9,USD,2024-09-11 04:08:00,CP_0021,check,branch
TXN_00000317,CUST_00416,33.3,USD,2024-10-09 23:45:00,CP_0160,card,atm
TXN_00000318,CUST_00471,604.75,EUR,2024-12-10 01:59:00,CP_0128,wire,online
TXN_00000319,CUST_00313,180.1,USD,2024-12-29 11:14:00,CP_0087,ach,online
TXN_00000320,CUST_00471,11.71,EUR,2024-09-01 22:00:00,CP_0161,ach,online
TXN_00000321,CUST_00195,17.34,USD,2024-03-30 19:50:00,CP_0086,wire,online
TXN_00000322,CUST_00151,82.18,USD,2024-11-15 17:05:00,CP_0198,ach,online
TXN_00000323,CUST_00329,201.27,USD,2024-12-29 10:55:00,CP_0057,ach,branch
TXN_00000324,CUST_00097,116.01,EUR,2024-02-21 10:31:00,CP_0168,check,mobile
TXN_00000325,CUST_00137,1392.04,USD,2024-08-14 09:42:00,CP_0021,check,branch
TXN_00000326,CUST_00382,15561.1,USD,2024-12-30 15:09:00,CP_0155,atm,online
TXN_00000327,CUST_00167,748.38,USD,2024-12-22 04:00:00,CP_0191,ach,online
TXN_00000328,CUST_00247,868.02,EUR,2024-01-13 22:58:00,CP_0006,check,mobile
TXN_00000329,CUST_00088,127.02,USD,2024-12-27 10:58:00,CP_0011,check,branch
TXN_00000330,CUST_00007,933.05,USD,2024-10-05 02:15:00,CP_0055,wire,mobile
TXN_00000331,CUST_00398,39.01,EUR,2024-10-04 21:47:00,CP_0198,check,branch
TXN_00000332,CUST_00262,6.48,USD,2024-09-15 01:36:00,CP_0129,atm,atm
TXN_00000333,CUST_00379,1989.24,USD,2024-01-28 17:01:00,CP_0198,card,atm
TXN_00000334,CUST_00136,155.78,USD,2024-01-23 02:52:00,CP_0119,atm,online
TXN_00000335,CUST_00157,2500.99,EUR,2024-01-24 09:31:00,CP_0102,ach,mobile
TXN_00000336,CUST_00058,1595.23,USD,2024-04-17 20:09:00,CP_0126,atm,mobile
TXN_00000337,CUST_00188,26347.46,USD,2024-03-07 10:25:00,CP_0134,card,atm
TXN_00000338,CUST_00427,10.42,USD,2024-01-09 20:43:00,CP_0030,ach,atm
TXN_00000339,CUST_00276,1295.12,USD,2024-06-02 17:33:00,CP_0161,atm,mobile
TXN_00000340,CUST_00179,244.3,USD,2024-03-14 04:40:00,CP_0023,wire,online
TXN_00000341,CUST_00107,344.79,USD,2024-07-23 16:26:00,CP_0163,wire,atm
TXN_00000342,CUST_00380,14.04,EUR,2024-03-27 01:50:00,CP_0167,wire,atm
TXN_00000343,CUST_00123,1596.16,USD,2024-06-26 21:50:00,CP_0067,check,branch
TXN_00000344,CUST_00408,45.14,USD,2024-11-03 20:36:00,CP_0046,check,branch
TXN_00000345,CUST_00483,13.13,USD,2024-03-09 12:56:00,CP_0099,check,online
TXN_00000346,CUST_00206,336.85,USD,2024-11-26 21:53:00,CP_0120,check,online
TXN_00000347,CUST_00327,91.6,USD,2024-11-18 20:14:00,CP_0078,card,atm
TXN_00000348,CUST_00368,95.23,USD,2024-12-24 02:53:00,CP_0179,card,branch
TXN_00000349,CUST_00274,344.94,EUR,2024-11-21 19:24:00,CP_0071,wire,mobile
TXN_00000350,CUST_00123,50.81,USD,2024-08-04 19:49:00,CP_0181,atm,atm
TXN_00000351,CUST_00423,747.04,USD,2024-04-05 18:08:00,CP_0120,check,online
TXN_00000352,CUST_00141,5.97,USD,2024-05-20 13:55:00,CP_0068,check,atm
TXN_00000353,CUST_00001,705.19,USD,2024-08-08 03:33:00,CP_0169,atm,branch
TXN_00000354,CUST_00368,48.61,USD,2024-11-15 14:44:00,CP_0149,atm,atm
TXN_00000355,CUST_00275,5.03,EUR,2024-02-20 11:32:00,CP_0189,wire,atm
TXN_00000356,CUST_00034,548.16,EUR,2024-04-05 14:13:00,CP_0076,wire,mobile
TXN_00000357,CUST_00025,32050.52,USD,2024-11-24 21:40:00,CP_0051,check,online
TXN_00000358,CUST_00156,2448.26,EUR,2024-12-18 15:40:00,CP_0067,check,branch
TXN_00000359,CUST_00471,1363.91,USD,2024-07-30 06:14:00,CP_0166,wire,branch
TXN_00000360,CUST_00400,183.53,USD,2024-10-16 17:36:00,CP_0185,atm,online
TXN_00000361,CUST_00240,58.03,USD,2024-05-20 13:36:00,CP_0141,atm,branch
TXN_00000362,CUST_00048,1298.49,USD,2024-07-22 19:21:00,CP_0107,wire,online
TXN_00000363,CUST_00343,46.76,USD,2024-09-29 17:20:00,CP_0088,atm,mobile
TXN_00000364,CUST_00058,1276.67,USD,2024-08-06 16:45:00,CP_0045,wire,atm
TXN_00000365,CUST_00107,154.88,EUR,2024-05-12 22:20:00,CP_0109,check,online
TXN_00000366,CUST_00239,1216.7,USD,2024-10-26 00:39:00,CP_0153,card,branch
TXN_00000367,CUST_00342,20.95,USD,2024-04-03 15:12:00,CP_0175,check,branch
TXN_00000368,CUST_00145,86.74,USD,2024-01-08 09:31:00,CP_0168,check,online
TXN_00000369,CUST_00224,24.97,USD,2024-04-14 06:38:00,CP_0041,ach,mobile
TXN_00000370,CUST_00284,16.76,USD,2024-11-23 06:09:00,CP_0051,wire,online
TXN_00000371,CUST_00038,2494.55,EUR,2024-02-13 02:28:00,CP_0002,atm,branch
TXN_00000372,CUST_00386,722.99,USD,2024-06-02 10:52:00,CP_0101,atm,branch
TXN_00000373,CUST_00048,184.4,USD,2024-08-05 04:07:00,CP_0038,check,online
TXN_00000374,CUST_00437,82.11,USD,2024-04-30 18:41:00,CP_0032,card,mobile
TXN_00000375,CUST_00155,1296.23,USD,2024-08-17 17:34:00,CP_0023,card,atm
TXN_00000376,CUST_00159,2015.62,USD,2024-05-02 18:46:00,CP_0034,check,online
TXN_00000377,CUST_00006,5.34,EUR,2024-11-27 18:22:00,CP_0148,card,online
TXN_00000378,CUST_00201,2039.82,USD,2024-05-04 00:10:00,CP_0049,wire,branch
TXN_00000379,CUST_00063,2419.62,USD,2024-12-21 06:43:00,CP_0184,check,branch
TXN_00000380,CUST_00320,156.95,USD,2024-10-25 22:02:00,CP_0192,card,branch
TXN_00000381,CUST_00050,26738.03,USD,2024-06-22 16:20:00,CP_0030,ach,online
TXN_00000382,CUST_00121,598.19,EUR,2024-07-18 15:56:00,CP_0077,card,mobile
TXN_00000383,CUST_00125,76.12,USD,2024-04-26 10:07:00,CP_0022,check,online
TXN_00000384,CUST_00164,28734.36,USD,2024-02-04 18:58:00,CP_0131,ach,branch
TXN_00000385,CUST_00415,4.01,USD,2024-03-31 15:44:00,CP_0085,check,online
TXN_00000386,CUST_00299,208.86,USD,2024-04-18 23:51:00,CP_0125,card,online
TXN_00000387,CUST_00110,1845.33,EUR,2024-12-08 19:51:00,CP_0152,ach,mobile
TXN_00000388,CUST_00164,37.05,USD,2024-06-15 12:19:00,CP_0118,card,mobile
TXN_00000389,CUST_00063,368.69,USD,2024-10-13 16:11:00,CP_0149,card,mobile
TXN_00000390,CUST_00475,204.94,USD,2024-12-06 23:44:00,CP_0115,card,branch
TXN_00000391,CUST_00303,67.38,EUR,2024-03-07 00:31:00,CP_0070,ach,atm
TXN_00000392,CUST_00101,31164.1,USD,2024-05-14 04:26:00,CP_0192,wire,mobile
TXN_00000393,CUST_00241,1005.93,USD,2024-03-19 21:33:00,CP_0082,check,mobile
TXN_00000394,CUST_00174,340.15,EUR,2024-03-28 02:38:00,CP_0073,check,online
TXN_00000395,CUST_00336,2933.17,USD,2024-03-11 23:59:00,CP_0072,card,mobile
TXN_00000396,CUST_00293,872.11,USD,2024-05-31 05:30:00,CP_0067,ach,branch
TXN_00000397,CUST_00319,719.29,EUR,2024-02-04 14:47:00,CP_0030,wire,branch
TXN_00000398,CUST_00302,1666.59,USD,2024-01-30 16:07:00,CP_0136,atm,atm
TXN_00000399,CUST_00127,8.34,USD,2024-09-04 20:18:00,CP_0194,wire,branch
TXN_00000400,CUST_00429,38156.25,EUR,2024-01-30 01:49:00,CP_0188,atm,online
TXN_00000401,CUST_00479,15.57,USD,2024-11-27 10:26:00,CP_0123,ach,atm
TXN_00000402,CUST_00144,2724.51,EUR,2024-05-03 00:44:00,CP_0184,check,branch
TXN_00000403,CUST_00294,149.33,USD,2024-03-27 00:13:00,CP_0120,card,branch
TXN_00000404,CUST_00220,1481.18,USD,2024-03-25 21:38:00,CP_0053,card,online
TXN_00000405,CUST_00280,259.74,USD,2024-07-12 13:10:00,CP_0023,ach,branch
TXN_00000406,CUST_00483,40.54,USD,2024-04-23 04:33:00,CP_0156,check,online
TXN_00000407,CUST_00407,216.63,USD,2024-08-28 12:51:00,CP_0059,ach,atm
TXN_00000408,CUST_00118,451.44,USD,2024-08-10 17:52:00,CP_0093,ach,branch
TXN_00000409,CUST_00095,753.31,USD,2024-02-13 10:31:00,CP_0050,wire,branch
TXN_00000410,CUST_00324,214.82,EUR,2024-12-06 08:03:00,CP_0082,card,online
TXN_00000411,CUST_00082,18.07,EUR,2024-05-04 20:07:00,CP_0179,atm,online
TXN_00000412,CUST_00185,173.59,USD,2024-07-17 08:22:00,CP_0138,atm,online
TXN_00000413,CUST_00234,48.92,USD,2024-12-21 05:11:00,CP_0108,card,online
TXN_00000414,CUST_00451,17.98,USD,2024-07-05 02:26:00,CP_0140,atm,branch
TXN_00000415,CUST_00400,1232.71,EUR,2024-11-25 03:18:00,CP_0028,wire,mobile
TXN_00000416,CUST_00302,264.08,USD,2024-11-20 21:15:00,CP_0199,wire,online
TXN_00000417,CUST_00209,28.0,EUR,2024-01-19 12:14:00,CP_0130,wire,online
TXN_00000418,CUST_00165,1185.86,USD,2024-12-14 07:50:00,CP_0173,atm,branch
TXN_00000419,CUST_00392,127.55,USD,2024-08-02 22:41:00,CP_0003,check,branch
TXN_00000420,CUST_00491,195.7,USD,2024-08-21 11:47:00,CP_0021,check,mobile
TXN_00000421,CUST_00226,75.2,USD,2024-04-08 04:05:00,CP_0138,atm,atm
TXN_00000422,CUST_00302,148.87,USD,2024-12-13 06:58:00,CP_0111,wire,atm
TXN_00000423,CUST_00181,15.37,USD,2024-12-24 21:55:00,CP_0122,check,branch
TXN_00000424,CUST_00229,86.66,USD,2024-06-15 11:19:00,CP_0092,ach,atm
TXN_00000425,CUST_00282,3395.97,USD,2024-02-05 16:14:00,CP_0162,atm,branch
TXN_00000426,CUST_00390,181.95,USD,2024-10-04 08:11:00,CP_0016,card,online
TXN_00000427,CUST_00483,3288.02,EUR,2024-05-08 05:06:00,CP_0160,card,atm
TXN_00000428,CUST_00224,6.65,USD,2024-05-02 17:43:00,CP_0195,atm,online
TXN_00000429,CUST_00156,719.05,EUR,2024-02-06 09:48:00,CP_0079,check,mobile
TXN_00000430,CUST_00427,154.74,EUR,2024-08-04 08:53:00,CP_0017,card,branch
TXN_00000431,CUST_00491,235.43,USD,2024-10-22 20:09:00,CP_0025,ach,mobile
TXN_00000432,CUST_00300,904.06,USD,2024-05-16 09:36:00,CP_0049,check,branch
TXN_00000433,CUST_00215,167.54,USD,2024-01-14 04:30:00,CP_0159,wire,branch
TXN_00000434,CUST_00241,364.75,USD,2024-12-08 12:16:00,CP_0178,card,branch
TXN_00000435,CUST_00014,220.74,USD,2024-07-19 20:20:00,CP_0134,ach,branch
TXN_00000436,CUST_00201,105.6,USD,2024-04-07 03:23:00,CP_0161,wire,atm
TXN_00000437,CUST_00330,10.72,USD,2024-02-07 13:50:00,CP_0156,check,branch
TXN_00000438,CUST_00168,163.35,USD,2024-06-13 06:42:00,CP_0055,ach,branch
TXN_00000439,CUST_00389,288.21,USD,2024-06-29 17:00:00,CP_0098,wire,mobile
TXN_00000440,CUST_00298,347.85,USD,2024-10-05 18:15:00,CP_0096,check,mobile
TXN_00000441,CUST_00093,154.21,USD,2024-10-21 19:28:00,CP_0187,check,atm
TXN_00000442,CUST_00241,1584.6,USD,2024-04-06 16:27:00,CP_0156,ach,mobile
TXN_00000443,CUST_00170,279304.52,EUR,2024-04-14 22:14:00,CP_0176,card,branch
TXN_00000444,CUST_00100,48.69,USD,2024-10-08 14:33:00,CP_0009,card,branch
TXN_00000445,CUST_00498,8.06,USD,2024-03-05 10:04:00,CP_0071,wire,mobile
TXN_00000446,CUST_00467,125.32,USD,2024-02-01 18:20:00,CP_0116,atm,atm
TXN_00000447,CUST_00180,38.68,EUR,2024-11-05 06:56:00,CP_0114,wire,branch
TXN_00000448,CUST_00153,92.84,USD,2024-07-31 03:45:00,CP_0169,atm,atm
TXN_00000449,CUST_00196,158.4,EUR,2024-02-01 22:42:00,CP_0149,card,atm
TXN_00000450,CUST_00281,103.18,USD,2024-07-06 11:16:00,CP_0149,check,mobile
TXN_00000451,CUST_00361,209.91,USD,2024-09-26 05:39:00,CP_0109,atm,atm
TXN_00000452,CUST_00040,44379.24,USD,2024-08-14 00:57:00,CP_0015,card,online
TXN_00000453,CUST_00384,5.75,EUR,2024-09-15 07:54:00,CP_0040,atm,atm
TXN_00000454,CUST_00481,40.21,USD,2024-04-05 14:46:00,CP_0181,check,mobile
TXN_00000455,CUST_00364,36141.18,USD,2024-04-27 02:16:00,CP_0057,atm,online
TXN_00000456,CUST_00187,38.42,USD,2024-08-29 03:00:00,CP_0061,check,mobile
TXN_00000457,CUST_00383,12019.72,EUR,2024-03-18 09:15:00,CP_0038,card,mobile
TXN_00000458,CUST_00419,562.63,USD,2024-05-13 08:29:00,CP_0190,atm,online
TXN_00000459,CUST_00111,374.35,USD,2024-12-01 01:28:00,CP_0126,card,mobile
TXN_00000460,CUST_00373,9.45,USD,2024-07-02 22:12:00,CP_0016,card,mobile
TXN_00000461,CUST_00286,58.65,EUR,2024-09-10 11:06:00,CP_0162,wire,online
TXN_00000462,CUST_00138,77.51,EUR,2024-08-24 21:02:00,CP_0153,card,online
TXN_00000463,CUST_00356,14776.47,USD,2024-10-29 17:28:00,CP_0051,check,online
TXN_00000464,CUST_00488,13.31,USD,2024-05-17 20:42:00,CP_0198,wire,mobile
TXN_00000465,CUST_00406,103.34,USD,2024-12-19 20:45:00,CP_0057,wire,branch
TXN_00000466,CUST_00250,535.73,USD,2024-07-29 21:04:00,CP_0076,atm,mobile
TXN_00000467,CUST_00191,16.0,USD,2024-08-22 06:49:00,CP_0015,check,atm
TXN_00000468,CUST_00351,3052.27,EUR,2024-09-14 23:53:00,CP_0033,ach,online
TXN_00000469,CUST_00246,2667.35,USD,2024-11-28 00:28:00,CP_0083,wire,online
TXN_00000470,CUST_00432,1.4,EUR,2024-09-30 08:05:00,CP_0013,card,mobile
TXN_00000471,CUST_00203,2207.2,USD,2024-07-02 01:45:00,CP_0089,check,mobile
TXN_00000472,CUST_00451,7.55,USD,2024-05-30 17:40:00,CP_0072,card,branch
TXN_00000473,CUST_00271,1129.85,USD,2024-08-20 14:51:00,CP_0113,check,branch
TXN_00000474,CUST_00052,18.94,USD,2024-12-24 18:12:00,CP_0057,check,branch
TXN_00000475,CUST_00068,9.92,USD,2024-12-05 10:05:00,CP_0050,wire,mobile
TXN_00000476,CUST_00213,62.52,EUR,2024-12-11 19:12:00,CP_0141,check,branch
TXN_00000477,CUST_00390,107.06,USD,2024-12-26 19:30:00,CP_0128,atm,atm
TXN_00000478,CUST_00403,21.6,USD,2024-01-19 01:11:00,CP_0062,atm,branch
TXN_00000479,CUST_00016,21.88,USD,2024-03-07 08:36:00,CP_0156,wire,online
TXN_00000480,CUST_00081,41.04,EUR,2024-07-20 15:34:00,CP_0131,ach,branch
TXN_00000481,CUST_00344,4460.62,USD,2024-11-18 13:47:00,CP_0024,ach,branch
TXN_00000482,CUST_00021,262.8,USD,2024-01-22 11:49:00,CP_0020,card,online
TXN_00000483,CUST_00437,17.58,USD,2024-12-04 21:39:00,CP_0111,ach,branch
TXN_00000484,CUST_00308,752.04,EUR,2024-06-30 13:25:00,CP_0187,check,mobile
TXN_00000485,CUST_00257,14.93,USD,2024-11-24 12:08:00,CP_0010,atm,mobile
TXN_00000486,CUST_00314,447.18,USD,2024-02-28 14:21:00,CP_0025,atm,atm
TXN_00000487,CUST_00448,18320.18,USD,2024-06-24 18:11:00,CP_0083,wire,branch
TXN_00000488,CUST_00419,675.74,USD,2024-09-14 21:04:00,CP_0074,ach,mobile
TXN_00000489,CUST_00053,2746.86,EUR,2024-10-05 09:30:00,CP_0085,wire,atm
TXN_00000490,CUST_00366,61.96,USD,2024-10-20 20:39:00,CP_0092,wire,mobile
TXN_00000491,CUST_00376,5.97,USD,2024-09-04 05:27:00,CP_0039,wire,online
TXN_00000492,CUST_00150,2168.1,USD,2024-03-19 10:15:00,CP_0061,ach,mobile
TXN_00000493,CUST_00317,91.44,USD,2024-08-16 15:11:00,CP_0082,ach,branch
TXN_00000494,CUST_00037,113.51,EUR,2024-09-15 14:37:00,CP_0131,ach,branch
TXN_00000495,CUST_00320,1.2,USD,2024-10-23 07:14:00,CP_0073,atm,branch
TXN_00000496,CUST_00106,4.78,USD,2024-10-12 17:53:00,CP_0056,card,online
TXN_00000497,CUST_00257,262.37,USD,2024-02-14 04:10:00,CP_0188,ach,atm
TXN_00000498,CUST_00419,14.77,USD,2024-04-17 23:29:00,CP_0063,card,branch
TXN_00000499,CUST_00184,186.28,USD,2024-03-11 19:08:00,CP_0107,check,atm
TXN_00000500,CUST_00206,49193.49,USD,2024-07-23 02:45:00,CP_0085,atm,online
TXN_00000501,CUST_00496,19.83,USD,2024-10-21 17:10:00,CP_0195,atm,mobile
TXN_00000502,CUST_00083,209752.42,USD,2024-12-03 06:47:00,CP_0023,wire,online
TXN_00000503,CUST_00060,92.0,EUR,2024-08-18 06:47:00,CP_0153,atm,mobile
TXN_00000504,CUST_00301,15.01,USD,2024-10-07 18:23:00,CP_0097,wire,online
TXN_00000505,CUST_00316,9.71,USD,2024-02-11 07:40:00,CP_0035,wire,branch
TXN_00000506,CUST_00260,937.86,USD,2024-01-05 20:08:00,CP_0127,wire,online
TXN_00000507,CUST_00238,389.7,USD,2024-01-17 02:39:00,CP_0046,check,mobile
TXN_00000508,CUST_00111,185.71,USD,2024-02-15 02:05:00,CP_0126,card,atm
TXN_00000509,CUST_00425,4862.36,USD,2024-03-10 10:17:00,CP_0115,check,branch
TXN_00000510,CUST_00200,38.91,USD,2024-03-08 15:26:00,CP_0147,check,atm
TXN_00000511,CUST_00071,19.28,USD,2024-01-11 18:54:00,CP_0033,wire,mobile
TXN_00000512,CUST_00194,1302.26,USD,2024-10-03 23:14:00,CP_0141,wire,branch
TXN_00000513,CUST_00092,1224.68,USD,2024-10-07 13:35:00,CP_0177,atm,atm
TXN_00000514,CUST_00316,24.76,USD,2024-03-24 09:16:00,CP_0069,ach,online
TXN_00000515,CUST_00450,65.61,USD,2024-03-18 13:58:00,CP_0053,wire,online
TXN_00000516,CUST_00061,28045.58,EUR,2024-05-04 06:49:00,CP_0124,wire,branch
TXN_00000517,CUST_00155,16.06,EUR,2024-10-23 04:08:00,CP_0086,wire,mobile
TXN_00000518,CUST_00363,1330.01,USD,2024-05-05 14:42:00,CP_0194,wire,online
TXN_00000519,CUST_00270,42.46,USD,2024-07-31 13:33:00,CP_0030,wire,atm
TXN_00000520,CUST_00145,136.23,USD,2024-02-05 21:57:00,CP_0185,check,mobile
TXN_00000521,CUST_00219,166.67,USD,2024-04-26 16:17:00,CP_0066,atm,online
TXN_00000522,CUST_00334,129.8,USD,2024-02-01 07:35:00,CP_0059,check,mobile
TXN_00000523,CUST_00059,47.34,USD,2024-09-29 16:30:00,CP_0107,card,branch
TXN_00000524,CUST_00234,279.07,USD,2024-06-01 23:23:00,CP_0061,wire,atm
TXN_00000525,CUST_00135,273.49,USD,2024-08-17 22:39:00,CP_0173,ach,atm
TXN_00000526,CUST_00208,29.91,USD,2024-03-26 11:39:00,CP_0134,atm,branch
TXN_00000527,CUST_00400,3019.49,USD,2024-06-20 22:12:00,CP_0064,ach,atm
TXN_00000528,CUST_00489,6181.09,USD,2024-09-21 00:12:00,CP_0011,card,online
TXN_00000529,CUST_00039,1366.3,USD,2024-05-17 15:57:00,CP_0138,check,mobile
TXN_00000530,CUST_00206,9459.36,USD,2024-06-08 21:13:00,CP_0023,ach,branch
TXN_00000531,CUST_00223,2546.73,USD,2024-05-23 23:52:00,CP_0195,card,branch
TXN_00000532,CUST_00060,14.14,USD,2024-09-20 17:07:00,CP_0135,ach,mobile
TXN_00000533,CUST_00436,24.78,EUR,2024-10-16 18:07:00,CP_0023,check,branch
TXN_00000534,CUST_00356,41.14,USD,2024-06-12 22:54:00,CP_0022,atm,online
TXN_00000535,CUST_00095,368.72,USD,2024-10-23 07:13:00,CP_0176,wire,atm
TXN_00000536,CUST_00365,76.79,EUR,2024-03-12 03:56:00,CP_0146,ach,atm
TXN_00000537,CUST_00330,641.46,USD,2024-12-15 16:31:00,CP_0038,card,atm
TXN_00000538,CUST_00139,1514.43,USD,2024-11-04 05:22:00,CP_0109,card,mobile
TXN_00000539,CUST_00350,1377.17,USD,2024-11-22 00:10:00,CP_0187,atm,mobile
TXN_00000540,CUST_00437,3.96,USD,2024-12-17 16:53:00,CP_0166,ach,online
TXN_00000541,CUST_00479,534.36,USD,2024-11-01 05:03:00,CP_0197,atm,online
TXN_00000542,CUST_00137,39.18,USD,2024-10-25 06:25:00,CP_0074,atm,mobile
TXN_00000543,CUST_00152,105.82,USD,2024-01-08 16:54:00,CP_0152,card,branch
TXN_00000544,CUST_00481,309.61,USD,2024-01-22 00:17:00,CP_0132,wire,branch
TXN_00000545,CUST_00467,2.23,USD,2024-07-22 12:12:00,CP_0146,card,mobile
TXN_00000546,CUST_00181,453.31,USD,2024-12-06 23:26:00,CP_0089,wire,branch
TXN_00000547,CUST_00457,107.69,USD,2024-01-28 03:44:00,CP_0143,check,branch
TXN_00000548,CUST_00213,10.57,USD,2024-10-30 22:11:00,CP_0178,wire,mobile
TXN_00000549,CUST_00058,12998.21,EUR,2024-04-24 16:39:00,CP_0118,check,branch
TXN_00000550,CUST_00165,20.89,USD,2024-03-21 22:25:00,CP_0037,wire,branch
TXN_00000551,CUST_00321,67771.29,USD,2024-09-14 02:50:00,CP_0108,card,branch
TXN_00000552,CUST_00147,128.01,EUR,2024-11-04 20:35:00,CP_0116,card,mobile
TXN_00000553,CUST_00463,60.14,USD,2024-11-06 16:55:00,CP_0176,card,online
TXN_00000554,CUST_00214,889.55,EUR,2024-05-28 05:36:00,CP_0119,wire,atm
TXN_00000555,CUST_00206,41.97,USD,2024-01-22 14:05:00,CP_0020,check,mobile
TXN_00000556,CUST_00308,98.33,EUR,2024-12-17 03:13:00,CP_0020,ach,branch
TXN_00000557,CUST_00215,33.34,EUR,2024-06-24 06:28:00,CP_0084,card,online
TXN_00000558,CUST_00125,439.92,EUR,2024-04-30 05:15:00,CP_0138,check,online
TXN_00000559,CUST_00419,12.99,EUR,2024-04-03 21:23:00,CP_0101,ach,branch
TXN_00000560,CUST_00003,64.98,USD,2024-04-03 08:45:00,CP_0096,atm,atm
TXN_00000561,CUST_00485,23.26,EUR,2024-04-16 19:57:00,CP_0152,card,atm
TXN_00000562,CUST_00111,187.33,USD,2024-07-18 19:10:00,CP_0057,ach,online
TXN_00000563,CUST_00183,121.26,USD,2024-07-24 06:39:00,CP_0018,card,atm
TXN_00000564,CUST_00423,366.48,USD,2024-03-11 10:07:00,CP_0137,check,branch
TXN_00000565,CUST_00218,482.16,USD,2024-05-26 15:04:00,CP_0191,check,atm
TXN_00000566,CUST_00037,63.5,USD,2024-11-18 10:30:00,CP_0039,check,mobile
TXN_00000567,CUST_00344,1178.09,EUR,2024-03-26 22:08:00,CP_0134,card,online
TXN_00000568,CUST_00187,12551.06,USD,2024-11-03 00:56:00,CP_0077,card,branch
TXN_00000569,CUST_00190,107.98,EUR,2024-02-26 22:12:00,CP_0195,check,mobile
TXN_00000570,CUST_00236,807.74,USD,2024-08-13 23:57:00,CP_0185,card,branch
TXN_00000571,CUST_00386,100.22,EUR,2024-03-24 09:02:00,CP_0069,check,online
TXN_00000572,CUST_00126,37.91,USD,2024-07-15 12:46:00,CP_0150,check,online
TXN_00000573,CUST_00044,38.33,USD,2024-05-22 04:00:00,CP_0020,check,online
TXN_00000574,CUST_00336,111.76,USD,2024-01-12 07:19:00,CP_0058,ach,mobile
TXN_00000575,CUST_00108,13.9,EUR,2024-03-04 19:51:00,CP_0059,ach,mobile
TXN_00000576,CUST_00186,654.78,USD,2024-06-08 18:57:00,CP_0145,atm,atm
TXN_00000577,CUST_00497,1094.04,USD,2024-10-30 21:05:00,CP_0013,card,online
TXN_00000578,CUST_00093,44.76,EUR,2024-11-26 01:18:00,CP_0180,ach,atm
TXN_00000579,CUST_00478,16.12,EUR,2024-07-24 23:49:00,CP_0111,wire,atm
TXN_00000580,CUST_00226,31.35,EUR,2024-03-02 19:57:00,CP_0185,card,branch
TXN_00000581,CUST_00267,593.86,EUR,2024-01-12 03:41:00,CP_0115,card,mobile
TXN_00000582,CUST_00170,14.69,USD,2024-11-17 07:16:00,CP_0168,ach,branch
TXN_00000583,CUST_00420,498.58,USD,2024-08-18 23:17:00,CP_0177,card,mobile
TXN_00000584,CUST_00138,20.22,EUR,2024-10-24 02:58:00,CP_0103,check,mobile
TXN_00000585,CUST_00272,12.62,EUR,2024-01-01 17:31:00,CP_0194,atm,mobile
TXN_00000586,CUST_00243,25.07,USD,2024-06-06 08:12:00,CP_0052,ach,atm
TXN_00000587,CUST_00464,1002.85,USD,2024-10-19 00:59:00,CP_0083,ach,atm
TXN_00000588,CUST_00354,62.99,USD,2024-10-22 16:07:00,CP_0097,check,atm
TXN_00000589,CUST_00471,28.76,EUR,2024-01-15 03:49:00,CP_0155,wire,mobile
TXN_00000590,CUST_00399,19.41,USD,2024-06-07 10:09:00,CP_0067,ach,atm
TXN_00000591,CUST_00117,975.08,USD,2024-06-14 14:43:00,CP_0192,ach,mobile
TXN_00000592,CUST_00322,40.52,USD,2024-05-05 08:14:00,CP_0163,check,online
